ilkid,year,firstname,lastname,team,leag,gp,minutes,pts,oreb,dreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
SMITHJO01 ,2005,Joe,Smith,MIL,N,44,887,379,83,147,230,31,24,13,40,120,305,145,115,89,2,0
SMITHJO03 ,2005,Josh,Smith,ATL,N,80,2561,902,176,355,531,191,64,208,162,260,774,329,292,210,110,34
SMITHJR01 ,2005,J.R.,Smith,NOO,N,56,990,423,19,91,110,58,37,4,54,90,366,144,101,83,140,52
SNOWER01  ,2005,Eric,Snow,CLE,N,82,2354,391,38,160,198,346,76,19,116,218,399,163,93,64,10,1
SNYDEKI01 ,2005,Kirk,Snyder,NOO,N,68,1308,542,55,106,161,102,29,23,70,106,453,205,117,86,129,46
SONGADA01 ,2005,Darius,Songaila,CHI,N,62,1330,568,76,170,246,88,35,16,85,157,491,236,115,94,5,2
SOWPA01   ,2005,Pape,Sow,TOR,N,42,591,147,54,92,146,8,21,19,30,118,123,53,57,41,0,0
STACKJE01 ,2005,Jerry,Stackhouse,DAL,N,55,1524,715,32,121,153,160,37,10,121,96,603,242,221,195,130,36
STEVEDE01 ,2005,DeShawn,Stevenson,ORL,N,82,2651,900,59,182,241,160,58,17,123,178,781,359,242,180,15,2
STOJAPR01 ,2005,Predrag,Stojakovic,SAC,N,31,1148,511,34,131,165,68,19,2,51,82,424,171,105,98,179,71
STOJAPR01 ,2005,Predrag,Stojakovic,IND,N,40,1454,779,45,205,250,68,26,8,52,89,594,274,155,140,225,91
STOJAPR01 ,2005,Predrag,Stojakovic,TOT,N,71,2602,1290,79,336,415,136,45,10,103,171,1018,445,260,238,404,162
STOREAW01 ,2005,Awvee,Storey,WAS,N,25,116,43,8,14,22,4,3,1,5,22,41,16,14,8,7,3
STOUDAM01 ,2005,Amare,Stoudemire,PHO,N,3,50,26,6,10,16,2,1,3,1,4,27,9,9,8,1,0
STOUDDA01 ,2005,Damon,Stoudamire,MEM,N,27,861,317,23,72,95,128,19,1,55,49,287,114,62,53,104,36
STOUDSA01 ,2005,Salim,Stoudamire,ATL,N,61,1234,589,12,104,116,75,27,3,82,118,492,204,110,99,216,82
SWEETMI01 ,2005,Mike,Sweetney,CHI,N,66,1228,533,118,232,350,59,19,56,95,209,444,200,204,133,0,0
SWIFTRO01 ,2005,Robert,Swift,SEA,N,47,985,301,94,170,264,8,15,56,49,142,241,124,91,53,0,0
SWIFTST01 ,2005,Stromile,Swift,HOU,N,66,1343,586,103,188,291,25,38,50,91,198,458,225,209,136,2,0
SZCZEWA01 ,2005,Wally,Szczerbiak,BOS,N,32,1175,561,41,82,123,101,19,4,50,60,422,201,128,115,112,44
SZCZEWA01 ,2005,Wally,Szczerbiak,MIN,N,40,1559,805,36,154,190,112,21,15,86,90,590,292,182,163,143,58
SZCZEWA01 ,2005,Wally,Szczerbiak,TOT,N,72,2734,1366,77,236,313,213,40,19,136,150,1012,493,310,278,255,102
TAFTCH01  ,2005,Chris,Taft,GSW,N,17,140,47,19,17,36,2,2,7,2,25,38,23,6,1,0,0
TAYLODO01 ,2005,Donell,Taylor,WAS,N,51,465,140,16,37,53,45,30,4,34,47,136,53,43,30,17,4
TAYLOMA01 ,2005,Maurice,Taylor,NYK,N,66,1208,422,65,164,229,53,21,14,102,177,389,182,83,58,1,0
TELFASE01 ,2005,Sebastian,Telfair,POR,N,68,1644,643,19,101,120,247,66,6,115,167,578,228,175,130,162,57
TERRYJA01 ,2005,Jason,Terry,DAL,N,80,2799,1371,31,127,158,306,100,27,135,196,1099,516,210,168,416,171
THOMABI01 ,2005,Billy,Thomas,WAS,N,17,132,38,5,9,14,9,10,1,6,19,40,13,2,2,30,10
THOMAET01 ,2005,Etan,Thomas,WAS,N,71,1116,337,99,180,279,14,20,68,51,148,246,131,125,75,0,0
THOMAJA02 ,2005,James,Thomas,CHI,N,7,26,6,4,4,8,0,0,0,0,3,6,3,0,0,0,0
THOMAJA02 ,2005,James,Thomas,PHI,N,15,126,22,8,23,31,1,0,3,7,32,13,7,14,8,0,0
THOMAJA02 ,2005,James,Thomas,TOT,N,22,152,28,12,27,39,1,0,3,7,35,19,10,14,8,0,0
THOMAJO01 ,2005,John,Thomas,TOT,N,16,128,15,10,10,20,2,3,2,8,17,15,6,4,3,0,0
THOMAJO01 ,2005,John,Thomas,MEM,N,3,25,4,0,0,0,1,0,1,2,3,2,2,0,0,0,0
THOMAJO01 ,2005,John,Thomas,NJN,N,2,36,2,7,3,10,0,1,1,2,4,6,1,0,0,0,0
THOMAJO01 ,2005,John,Thomas,ATL,N,11,67,9,3,7,10,1,2,0,4,10,7,3,4,3,0,0
THOMAKE01 ,2005,Kenny,Thomas,SAC,N,82,2292,748,199,419,618,168,72,39,135,196,604,305,204,138,1,0
THOMAKU01 ,2005,Kurt,Thomas,PHO,N,53,1411,455,102,313,415,57,23,54,57,193,391,190,92,75,0,0
THOMATI01 ,2005,Tim,Thomas,PHO,N,26,637,287,22,105,127,18,16,6,32,77,246,107,42,28,105,45
THOMATI01 ,2005,Tim,Thomas,CHI,N,3,31,13,0,4,4,2,0,1,1,1,16,6,0,0,6,1
THOMATI01 ,2005,Tim,Thomas,TOT,N,29,668,300,22,109,131,20,16,7,33,78,262,113,42,28,111,46
THOMPDI01 ,2005,Dijon,Thompson,PHO,N,10,43,28,4,7,11,1,3,1,2,6,25,11,2,2,11,4
TINSLJA01 ,2005,Jamaal,Tinsley,IND,N,42,1123,390,35,98,133,211,49,6,109,96,386,158,91,58,70,16
TSAKAIA01 ,2005,Iakovos,Tsakalidis,MEM,N,51,733,257,78,134,212,13,14,32,39,107,165,100,87,57,0,0
TSKITNI01 ,2005,Nikoloz,Tskitishvili,MIN,N,5,13,3,0,2,2,0,0,0,2,0,4,1,2,1,0,0
TSKITNI01 ,2005,Nikoloz,Tskitishvili,PHO,N,12,85,33,9,11,20,3,1,2,4,8,33,12,12,8,3,1
TSKITNI01 ,2005,Nikoloz,Tskitishvili,TOT,N,17,98,36,9,13,22,3,1,2,6,8,37,13,14,9,3,1
TURIARO01 ,2005,Ronny,Turiaf,LAL,N,23,160,45,11,26,37,8,3,10,7,30,30,15,27,15,0,0
TURKOHI01 ,2005,Hidayet,Turkoglu,ORL,N,78,2612,1165,70,263,333,216,70,21,130,234,877,398,296,255,283,114
UDOKAIM01 ,2005,Ime,Udoka,NYK,N,8,115,22,3,14,17,6,1,0,2,8,24,9,6,3,3,1
UDRIHBE01 ,2005,Beno,Udrih,SAS,N,53,588,275,18,34,52,92,14,2,53,55,233,106,50,39,70,24
VANEXNI01 ,2005,Nick,Van Exel,SAS,N,65,987,355,6,85,91,123,16,3,57,60,343,136,41,28,154,55
VANHOKE01 ,2005,Keith,Van Horn,DAL,N,53,1090,472,54,138,192,37,31,11,71,121,387,164,113,94,136,50
VAREJAN01 ,2005,Anderson,Varejao,CLE,N,48,759,219,77,158,235,19,31,19,27,118,150,79,119,61,1,0
VAUGHJA01 ,2005,Jacque,Vaughn,NJN,N,80,1232,274,16,75,91,123,42,1,52,140,245,107,81,59,6,1
VILLACH01 ,2005,Charlie,Villanueva,TOR,N,81,2364,1053,181,340,521,88,60,63,99,245,940,435,160,113,214,70
VOSKUJA01 ,2005,Jake,Voskuhl,CHR,N,51,819,270,62,121,183,39,26,23,33,157,261,114,60,41,3,1
VROMAJA01 ,2005,Jackson,Vroman,NOO,N,41,410,73,33,53,86,11,12,11,21,78,66,26,44,21,0,0
VUJACSA01 ,2005,Sasha,Vujacic,LAL,N,82,1453,321,33,126,159,139,48,3,50,150,312,108,52,46,172,59
WADEDW01  ,2005,Dwyane,Wade,MIA,N,75,2896,2040,107,323,430,503,146,58,268,217,1413,699,803,629,76,13
WAFERVO01 ,2005,Von,Wafer,LAL,N,16,74,20,5,3,8,4,3,0,1,12,38,6,8,6,17,2
WALKEAN01 ,2005,Antoine,Walker,MIA,N,82,2201,1000,103,318,421,166,47,30,150,187,898,391,129,81,383,137
WALKESA01 ,2005,Samaki,Walker,IND,N,7,22,2,0,3,3,0,0,1,2,7,2,0,2,2,0,0
WALLABE01 ,2005,Ben,Wallace,DET,N,82,2884,597,301,622,923,158,146,181,88,164,465,237,296,123,4,0
WALLAGE01 ,2005,Gerald,Wallace,CHR,N,55,1897,836,123,289,412,96,138,115,99,150,589,317,306,188,50,14
WALLARA01 ,2005,Rasheed,Wallace,DET,N,80,2778,1209,90,457,547,182,82,130,85,232,1067,459,183,136,434,155
WALSHMA01 ,2005,Matt,Walsh,MIA,N,2,3,2,0,0,0,0,0,0,1,0,1,1,2,0,0,0
WALTOLU01 ,2005,Luke,Walton,LAL,N,69,1332,345,88,159,247,156,41,15,78,119,328,135,76,57,55,18
WARRIHA01 ,2005,Hakim,Warrick,MEM,N,68,723,278,43,101,144,30,14,21,56,113,228,101,115,76,0,0
WATSOEA01 ,2005,Earl,Watson,SEA,N,24,603,276,7,65,72,129,31,3,61,64,227,98,52,38,100,42
WATSOEA01 ,2005,Earl,Watson,DEN,N,46,980,347,17,69,86,160,37,7,75,95,282,121,59,37,172,68
WATSOEA01 ,2005,Earl,Watson,TOT,N,70,1583,623,24,134,158,289,68,10,136,159,509,219,111,75,272,110
WEBBECH01 ,2005,Chris,Webber,PHI,N,75,2892,1518,184,557,741,256,103,62,182,219,1422,617,348,263,77,21
WEBSTMA02 ,2005,Martell,Webster,POR,N,61,1065,404,29,101,130,34,21,14,43,90,348,139,71,61,182,65
WELLSBO01 ,2005,Bonzi,Wells,SAC,N,52,1684,707,142,259,401,144,94,25,126,156,613,284,190,129,45,10
WELSCJI01 ,2005,Jiri,Welsch,MIL,N,58,863,251,22,89,111,62,34,1,41,65,222,86,87,65,49,14
WESLEDA01 ,2005,David,Wesley,HOU,N,71,2378,702,24,154,178,204,59,6,120,212,561,226,187,151,271,99
WESTDA01  ,2005,David,West,NOO,N,74,2527,1262,168,380,548,92,61,64,105,214,1036,530,236,199,11,3
WESTDE01  ,2005,Delonte,West,BOS,N,71,2419,836,57,232,289,329,84,46,133,197,684,333,101,86,218,84
WHALERO01 ,2005,Robert,Whaley,UTA,N,23,211,49,16,27,43,17,7,8,14,41,57,23,6,3,0,0
WILCOCH01 ,2005,Chris,Wilcox,LAC,N,47,637,212,42,122,164,18,15,20,32,100,163,87,59,38,2,0
WILCOCH01 ,2005,Chris,Wilcox,SEA,N,29,873,408,72,165,237,34,18,13,40,80,282,167,94,74,0,0
WILCOCH01 ,2005,Chris,Wilcox,TOT,N,76,1510,620,114,287,401,52,33,33,72,180,445,254,153,112,2,0
WILKIDA02 ,2005,Damien,Wilkins,SEA,N,82,1525,536,79,113,192,107,72,12,85,144,435,193,162,136,56,14
WILKSMI01 ,2005,Mike,Wilks,SEA,N,10,106,44,3,9,12,14,6,0,9,7,31,12,29,19,5,1
WILKSMI01 ,2005,Mike,Wilks,CLE,N,35,244,42,6,21,27,17,8,1,15,24,58,17,12,6,14,2
WILKSMI01 ,2005,Mike,Wilks,TOT,N,45,350,86,9,30,39,31,14,1,24,31,89,29,41,25,19,3
WILLIAA01 ,2005,Aaron,Williams,TOT,N,48,790,222,64,117,181,17,17,21,30,138,176,91,58,40,0,0
WILLIAA01 ,2005,Aaron,Williams,TOR,N,14,99,25,5,10,15,1,4,3,5,28,19,10,6,5,0,0
WILLIAA01 ,2005,Aaron,Williams,NOO,N,34,691,197,59,107,166,16,13,18,25,110,157,81,52,35,0,0
WILLIAL01 ,2005,Alvin,Williams,TOR,N,1,10,1,0,3,3,0,0,0,0,0,3,0,2,1,2,0
WILLICO02 ,2005,Corliss,Williamson,SAC,N,37,367,126,21,46,67,14,7,4,30,56,103,43,49,38,2,2
WILLIDE01 ,2005,Deron,Williams,UTA,N,80,2310,864,35,159,194,359,60,17,145,233,805,339,135,95,219,91
WILLIER01 ,2005,Eric,Williams,TOR,N,28,356,91,10,40,50,15,7,2,15,55,75,29,38,28,18,5
WILLIJA02 ,2005,Jason,Williams,MIA,N,59,1876,728,6,133,139,287,53,5,100,101,606,268,98,85,288,107
WILLILO02 ,2005,Louis,Williams,PHI,N,29,145,56,3,16,19,10,5,0,13,13,52,23,13,8,9,2
WILLIMA01 ,2005,Maurice,Williams,MIL,N,58,1533,703,30,113,143,230,52,7,105,146,629,267,113,96,191,73
WILLIMA02 ,2005,Marvin,Williams,ATL,N,79,1954,672,122,261,383,63,48,24,83,227,531,235,253,189,53,13
WOODSLO01 ,2005,Loren,Woods,TOR,N,27,324,62,44,66,110,4,9,23,16,49,59,28,14,6,1,0
WOODSQY01 ,2005,Qyntel,Woods,NYK,N,49,1015,329,44,146,190,47,32,13,61,96,254,129,76,49,60,22
WRIGHAN01 ,2005,Antoine,Wright,NJN,N,39,369,70,8,22,30,12,4,3,21,42,81,29,22,11,15,1
WRIGHBR02 ,2005,Bracey,Wright,MIN,N,7,136,62,3,15,18,5,1,0,8,8,51,21,16,14,17,6
WRIGHDO01 ,2005,Dorell,Wright,MIA,N,20,133,58,2,30,32,8,3,1,14,12,43,20,17,15,6,3
WRIGHLO02 ,2005,Lorenzen,Wright,MEM,N,78,1691,454,142,253,395,48,52,46,67,201,406,194,117,66,2,0
ZIMMEDE01 ,2005,Derek,Zimmerman,NJN,N,2,32,4,1,3,4,7,0,0,4,4,3,2,0,0,0,0
ABDURSH01 ,2006,Shareef,Abdur-Rahim,SAC,N,80,2012,793,122,276,398,109,53,40,116,243,654,310,234,170,20,3
AdamsHa01 ,2006,Hassan,Adams,NJN,N,60,497,174,35,42,77,13,17,4,22,47,135,75,36,24,1,0
AgerMa01  ,2006,Maurice,Ager,DAL,N,31,210,69,1,20,21,7,4,3,15,26,69,22,33,20,15,5
AldriLa01 ,2006,LaMarcus,Aldridge,POR,N,63,1390,565,144,168,312,24,22,73,43,186,479,241,115,83,2,0
ALLENMA01 ,2006,Malik,Allen,CHI,N,60,638,242,42,77,119,16,17,16,21,85,258,107,34,28,1,0
ALLENRA02 ,2006,Ray,Allen,SEA,N,55,2222,1454,57,190,247,228,82,11,154,113,1153,505,309,279,443,165
ALLENTO01 ,2006,Tony,Allen,BOS,N,33,807,379,35,89,124,56,49,12,75,86,259,133,134,105,33,8
ALSTORA01 ,2006,Rafer,Alston,HOU,N,82,3037,1085,29,253,282,444,129,10,170,195,1019,382,177,130,528,191
AmundLo01 ,2006,Louis,Amundson,UTA,N,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AmundLo01 ,2006,Louis,Amundson,PHI,N,10,89,16,13,15,28,1,1,8,5,15,15,6,10,4,0,0
AmundLo01 ,2006,Louis,Amundson,TOT,N,11,91,16,13,15,28,1,1,8,5,15,15,6,10,4,0,0
ANDERAL01 ,2006,Alan,Anderson,CHR,N,17,256,98,11,21,32,21,7,0,22,33,81,37,23,19,20,5
ANDERDE01 ,2006,Derek,Anderson,CHR,N,50,1190,399,29,84,113,133,52,7,56,115,294,126,106,93,152,54
ANTHOCA01 ,2006,Carmelo,Anthony,DEN,N,65,2481,1881,143,249,392,249,77,22,234,203,1453,691,568,459,149,40
ARAUJRA01 ,2006,Rafael,Araujo,UTA,N,28,250,72,22,44,66,10,6,2,17,39,65,27,29,18,0,0
ARENAGI01 ,2006,Gilbert,Arenas,WAS,N,74,2942,2105,61,277,338,443,139,13,236,249,1547,647,718,606,583,205
ARIZATR01 ,2006,Trevor,Ariza,ORL,N,57,1279,506,98,151,249,65,59,19,84,134,371,200,171,106,7,0
ARMSTDA01 ,2006,Darrell,Armstrong,IND,N,81,1275,457,34,101,135,191,70,6,76,102,377,156,93,73,214,72
ArmstHi01 ,2006,Hilton,Armstrong,NOO,N,55,628,176,58,89,147,10,12,26,35,79,125,68,67,40,0,0
ARROYCA01 ,2006,Carlos,Arroyo,ORL,N,72,1304,552,31,103,134,202,39,2,90,131,478,203,166,132,51,14
ARTESRO01 ,2006,Ron,Artest,SAC,N,70,2642,1316,102,352,454,235,149,43,146,205,1040,458,415,307,260,93
ATKINCH01 ,2006,Chucky,Atkins,MEM,N,75,2065,988,18,121,139,346,50,4,127,136,715,310,311,252,306,116
AugusJa01 ,2006,James,Augustine,ORL,N,2,8,2,1,2,3,2,0,0,0,2,3,1,0,0,0,0
AzubuKe01 ,2006,Kelenna,Azubuike,GSW,N,41,670,291,26,68,94,28,22,10,39,49,220,98,78,61,79,34
BalkmRe01 ,2006,Renaldo,Balkman,NYK,N,67,1064,334,97,197,294,44,57,44,49,146,275,139,90,51,27,5
BANKSMA01 ,2006,Marcus,Banks,PHO,N,45,501,221,10,28,38,60,23,3,40,70,196,84,60,48,29,5
BARBOLE01 ,2006,Leandrinho,Barbosa,PHO,N,80,2617,1444,22,192,214,317,96,15,146,210,1111,529,232,196,438,190
BareaJo01 ,2006,Jose,Barea,DAL,N,33,191,78,7,18,25,24,1,1,14,19,78,28,24,16,21,6
BargnAn01 ,2006,Andrea,Bargnani,TOR,N,65,1629,751,52,203,255,50,32,53,107,180,625,267,142,117,268,100
BARNEMA02 ,2006,Matt,Barnes,GSW,N,76,1815,746,91,259,350,156,73,41,105,188,628,275,123,90,290,106
BARREAN01 ,2006,Andre,Barrett,CHI,N,6,28,8,1,4,5,7,0,0,4,4,8,4,0,0,0,0
BARROEA01 ,2006,Earl,Barron,MIA,N,28,202,65,19,22,41,5,6,4,11,21,83,24,18,17,1,0
BARRYBR01 ,2006,Brent,Barry,SAS,N,75,1633,635,17,143,160,138,56,12,61,88,425,202,117,103,287,128
BASSBR01  ,2006,Brandon,Bass,NOO,N,21,161,42,13,30,43,3,2,3,10,16,44,15,16,12,1,0
BASTOMA01 ,2006,Maceo,Baston,IND,N,47,402,138,21,53,74,16,12,18,32,65,76,49,47,37,7,3
BATISES01 ,2006,Esteban,Batista,ATL,N,13,81,20,7,23,30,4,3,0,4,13,16,8,7,4,0,0
BATTISH01 ,2006,Shane,Battier,HOU,N,82,2990,829,67,271,338,175,79,60,72,190,654,292,113,88,373,157
BATTITO01 ,2006,Tony,Battie,ORL,N,66,1576,404,92,252,344,35,29,30,61,185,360,176,77,52,1,0
BELLCH01  ,2006,Charlie,Bell,MIL,N,82,2849,1112,57,181,238,247,97,4,105,213,975,427,168,131,361,127
BELLRA01  ,2006,Raja,Bell,PHO,N,78,2918,1143,48,203,251,196,50,22,83,233,950,410,152,118,496,205
BIBBYMI01 ,2006,Mike,Bibby,SAC,N,82,2784,1403,39,224,263,388,88,6,197,139,1166,471,347,288,481,173
BIEDRAN01 ,2006,Andris,Biedrins,GSW,N,82,2378,783,251,511,762,88,67,136,119,304,581,348,167,87,0,0
BILLUCH01 ,2006,Chauncey,Billups,DET,N,70,2537,1191,23,214,237,502,84,17,140,161,815,348,437,386,316,109
BLAKEST01 ,2006,Steve,Blake,MIL,N,33,582,120,7,38,45,84,10,3,28,49,129,45,20,11,68,19
BLAKEST01 ,2006,Steve,Blake,DEN,N,49,1643,408,14,109,123,324,51,5,101,72,380,164,44,32,140,48
BLAKEST01 ,2006,Steve,Blake,TOT,N,82,2225,528,21,147,168,408,61,8,129,121,509,209,64,43,208,67
BlaloWi01 ,2006,Will,Blalock,DET,N,14,166,25,6,9,15,17,5,0,12,9,30,9,6,6,5,1
BLATCAN01 ,2006,Andray,Blatche,WAS,N,56,683,206,77,114,191,39,17,32,49,94,197,86,49,30,27,4
BLOUNMA01 ,2006,Mark,Blount,MIN,N,82,2547,1010,136,369,505,67,43,58,159,239,839,427,195,147,31,9
BOGANKE01 ,2006,Keith,Bogans,ORL,N,59,992,298,16,77,93,59,28,2,46,98,245,99,63,47,137,53
BOGUTAN01 ,2006,Andrew,Bogut,MIL,N,66,2257,809,168,416,584,198,49,35,150,216,629,348,194,112,5,1
BONNEMA01 ,2006,Matt,Bonner,SAS,N,56,654,275,65,91,156,22,17,11,25,67,237,106,38,27,94,36
BooneJo01 ,2006,Josh,Boone,NJN,N,61,672,254,64,112,176,10,11,21,33,94,171,99,103,56,0,0
BOOTHCA01 ,2006,Calvin,Booth,WAS,N,44,380,69,27,54,81,18,4,29,9,71,66,31,10,6,2,1
BOOZECA01 ,2006,Carlos,Boozer,UTA,N,74,2564,1549,234,632,866,221,70,21,194,217,1153,647,372,255,0,0
BOSHCH01  ,2006,Chris,Bosh,TOR,N,69,2655,1561,186,555,741,175,39,90,179,163,1094,543,590,463,35,12
BOWENBR01 ,2006,Bruce,Bowen,SAS,N,82,2462,510,23,200,223,117,62,25,65,175,466,189,73,43,231,89
BOYKIEA01 ,2006,Earl,Boykins,DEN,N,31,877,472,23,40,63,132,25,2,52,31,378,156,131,119,110,41
BOYKIEA01 ,2006,Earl,Boykins,MIL,N,35,1154,489,26,50,76,159,31,0,68,61,391,167,114,101,129,54
BOYKIEA01 ,2006,Earl,Boykins,TOT,N,66,2031,961,49,90,139,291,56,2,120,92,769,323,245,220,239,95
BozemCe01 ,2006,Cedric,Bozeman,ATL,N,23,198,26,3,20,23,9,5,2,9,32,39,11,6,2,13,2
BRANDEL01 ,2006,Elton,Brand,LAC,N,80,3073,1642,268,476,744,235,77,179,202,238,1211,645,461,351,1,1
BreweRo02 ,2006,Ronnie,Brewer,UTA,N,56,671,260,37,38,75,24,37,6,24,44,193,102,83,56,9,0
BREZEPR01 ,2006,Primoz,Brezec,CHR,N,58,842,288,80,104,184,23,11,23,38,161,274,122,68,43,3,1
BrownAn01 ,2006,Andre,Brown,SEA,N,38,272,93,26,48,74,2,6,4,29,26,74,42,15,9,1,0
BROWNDE02 ,2006,Devin,Brown,NOO,N,58,1664,670,55,196,251,149,44,9,91,139,555,233,155,123,227,81
BrownDe03 ,2006,Dee.,Brown,UTA,N,49,450,94,8,32,40,83,22,7,31,51,98,32,37,24,28,6
BROWNKW01 ,2006,Kwame,Brown,LAL,N,41,1131,345,81,163,244,75,39,49,76,123,242,143,134,59,1,0
BROWNPJ01 ,2006,P.J.,Brown,CHI,N,72,1453,436,129,218,347,48,24,52,85,187,418,170,122,96,2,0
BrownSh01 ,2006,Shannon,Brown,CLE,N,23,200,73,6,15,21,10,7,3,14,24,74,28,14,10,25,7
BRYANKO01 ,2006,Kobe,Bryant,LAL,N,77,3142,2430,75,364,439,413,111,36,255,205,1757,813,768,667,398,137
BUCKNGR01 ,2006,Greg,Buckner,DAL,N,76,1374,305,35,123,158,70,46,7,40,152,299,123,34,27,103,32
BURKEPA01 ,2006,Pat,Burke,PHO,N,23,164,60,12,35,47,5,3,2,7,19,65,23,13,8,22,6
BUTLECA01 ,2006,Caron,Butler,WAS,N,63,2474,1203,147,320,467,233,134,17,181,188,975,451,328,283,72,18
BUTLEJA01 ,2006,Jackie,Butler,SAS,N,11,103,41,6,16,22,5,2,0,10,16,35,16,10,9,0,0
BUTLERA01 ,2006,Rasual,Butler,NOO,N,81,2225,818,42,214,256,63,40,54,67,148,788,314,87,56,363,134
BYNUMAN01 ,2006,Andrew,Bynum,LAL,N,82,1794,637,139,345,484,94,12,128,115,249,443,247,214,143,3,0
CALDEJO01 ,2006,Jose,Calderon,TOR,N,77,1615,668,21,113,134,387,63,5,110,136,505,263,143,117,75,25
CAMBYMA01 ,2006,Marcus,Camby,DEN,N,70,2372,785,164,652,816,223,87,232,122,183,659,312,221,161,2,0
CARDIBR01 ,2006,Brian,Cardinal,MEM,N,28,315,127,13,46,59,31,22,1,23,42,85,42,27,25,44,18
CarneRo01 ,2006,Rodney,Carney,PHI,N,67,1173,442,39,89,128,26,38,23,43,118,392,182,87,53,72,25
CARROMA01 ,2006,Matt,Carroll,CHR,N,72,1877,869,35,172,207,91,53,9,73,176,658,285,208,188,267,111
CARTEAN01 ,2006,Anthony,Carter,DEN,N,2,37,6,0,3,3,11,0,1,6,4,8,3,0,0,2,0
CARTEVI01 ,2006,Vince,Carter,NJN,N,82,3127,2070,114,378,492,393,82,30,217,266,1598,726,576,462,437,156
CASSESA01 ,2006,Sam,Cassell,LAC,N,58,1411,714,27,140,167,270,28,8,101,126,625,261,182,160,109,32
CATOKE01  ,2006,Kelvin,Cato,NYK,N,18,95,22,12,19,31,0,3,10,6,10,22,7,12,8,0,0
CHANDTY01 ,2006,Tyson,Chandler,NOO,N,73,2525,690,320,584,904,66,37,129,126,244,468,292,201,106,1,0
CHILDJO01 ,2006,Josh,Childress,ATL,N,55,2025,715,124,217,341,127,58,36,80,118,518,261,210,167,77,26
CHRISDO01 ,2006,Doug,Christie,LAC,N,7,82,13,3,8,11,8,3,1,5,11,17,5,3,2,6,1
CLAXTSP01 ,2006,Craig,Claxton,ATL,N,42,1052,221,12,69,81,185,72,4,75,131,278,91,60,33,28,6
COLLIJA03 ,2006,Jason,Collins,NJN,N,80,1845,169,90,226,316,46,40,38,73,273,151,55,127,59,2,0
COLLIJA04 ,2006,Jarron,Collins,UTA,N,82,920,204,71,100,171,60,13,8,37,147,170,75,83,54,0,0
ColliMa01 ,2006,Mardy,Collins,NYK,N,52,777,235,28,76,104,83,32,3,57,75,228,87,82,48,47,13
COLLINI01 ,2006,Nick,Collison,SEA,N,82,2379,790,229,437,666,82,48,66,123,290,636,318,199,154,2,0
ConroWi01 ,2006,Will,Conroy,MEM,N,3,16,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0
ConroWi01 ,2006,Will,Conroy,LAC,N,4,35,0,2,3,5,8,0,0,2,6,3,0,4,0,0,0
ConroWi01 ,2006,Will,Conroy,TOT,N,7,51,0,3,4,7,9,0,0,2,7,3,0,4,0,0,0
COOKBR01  ,2006,Brian,Cook,LAL,N,65,1017,450,62,154,216,65,25,26,51,134,409,185,47,34,115,46
CRAWFJA01 ,2006,Jamal,Crawford,NYK,N,59,2198,1039,44,145,189,259,57,8,162,114,886,354,272,228,322,103
CROSHAU01 ,2006,Austin,Croshere,DAL,N,61,727,227,33,153,186,44,14,6,33,68,222,78,52,45,91,26
CURRYED01 ,2006,Eddy,Curry,NYK,N,81,2850,1576,195,376,571,68,34,40,295,265,1016,585,659,405,1,1
DALEMSA01 ,2006,Samuel,Dalembert,PHI,N,82,2540,879,239,494,733,64,47,159,161,286,658,356,224,167,2,0
DAMPIER01 ,2006,Erick,Dampier,DAL,N,76,1914,537,217,349,566,44,24,82,107,239,334,209,191,119,0,0
DANIEAN01 ,2006,Antonio,Daniels,WAS,N,80,1764,571,18,133,151,290,39,9,69,79,390,172,250,208,63,19
DANIEMA01 ,2006,Marquis,Daniels,IND,N,45,800,320,26,56,82,57,27,7,55,56,281,129,80,56,26,6
DAVISBA01 ,2006,Baron,Davis,GSW,N,63,2222,1264,51,225,276,509,135,29,193,181,1030,452,369,275,280,85
DAVISDA01 ,2006,Dale,Davis,DET,N,46,461,83,59,78,137,12,10,34,15,59,74,33,26,17,0,0
DavisPa01 ,2006,Paul,Davis,LAC,N,31,179,51,21,23,44,7,6,5,8,28,52,22,10,7,0,0
DAVISRI01 ,2006,Ricky,Davis,MIN,N,81,3021,1374,54,261,315,385,80,23,210,189,1089,506,285,239,310,123
DELFICA01 ,2006,Carlos,Delfino,DET,N,82,1373,428,67,199,266,88,46,8,61,97,376,156,89,70,138,46
DENGLU01  ,2006,Luol,Deng,CHI,N,82,3074,1540,148,431,579,204,97,48,153,167,1218,630,359,279,7,1
DiawaYa01 ,2006,Yakhouba,Diawara,DEN,N,64,1178,284,27,83,110,55,30,7,37,132,292,100,53,35,170,49
DIAWBO01  ,2006,Boris,Diaw,PHO,N,73,2275,709,91,226,317,352,28,38,154,177,569,306,120,82,45,15
DICKADA01 ,2006,Dan,Dickau,POR,N,50,445,166,7,36,43,70,14,1,27,55,151,54,53,42,61,16
DIENETR01 ,2006,Travis,Diener,ORL,N,26,286,98,3,15,18,35,4,0,13,27,80,34,15,12,50,18
DIOGUIK01 ,2006,Ike,Diogu,IND,N,42,537,243,54,86,140,20,5,15,49,87,183,83,96,77,0,0
